DrugBank ID,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed,Molecular_weight,LogP
251,378.7244463,7.681798276,5.858528806,5.858528806,5.377010098,3.404771222,3.404771222,2.352259833,2.352259833,1.611419382,1.611419382,1.088109167,1.088109167,0,5.106527395,0,5.749511833,5.516700718,5.386224214,0,18.32957771,18.19910121,4.983978521,0,145.0527638,1.090909091,1.909090909,2.727272727,0,-1.57,11,138.105,6.160248408,2.234974333,0.923217269,64.12694938,9.308703704,0.505666646,9.308703704,0.14129788,0.238981481,0.14129788,0.238981481,-0.505666646,1.9404,43.4078,145.161,1,2,0,0,0,1,1,2,2,1,2,0,0,0,0,0,54,5.106527395,11.26621255,0,0,0,0,4.983978521,0,0,0,18.19910121,12.13273414,11.58306779,0,2,5.106527395,10.90292493,0,4.983978521,0,0,0,36.52867891,0,5.749511833,0,0,5.749511833,0,10.09050592,0,0,0,36.52867891,0,10.90292493,0,33.12,0,0,4.030740741,10.27398148,0.662037037,0.238981481,9.125555556,1.668703704,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.614103357,145.161,1.9404
252,1938.826948,41.95457201,33.70704417,33.70704417,27.46949101,19.88632522,19.88632522,16.27621847,16.27621847,12.43372322,12.43372322,9.272312044,9.272312044,102.1516206,39.60425832,0,70.88908122,12.84164325,0,31.37526582,27.6949488,18.9952537,0,33.15804068,811.34152,0.896551724,1.568965517,2.206896552,0.619047619,-3.84,58,758.454,42.28953843,16.31275216,7.473125715,335.7852787,13.91640093,0.507159053,13.91640093,0.315612277,0.005730882,0.315612277,-1.757518243,-0.507159053,3.1577,201.2272,811.878,4,16,2,3,5,2,0,2,16,4,16,0,9,0,3,3,316,58.48405999,35.72882888,30.43657008,5.783244946,0,5.969305288,19.17814874,0,0,0,19.05647134,58.98356282,54.83630342,48.25361689,7,72.76229899,23.31904013,0,4.899909731,0,145.3785211,21.20514151,57.64617722,0,11.49902367,0,0,11.49902367,0,136.9869711,42.74711504,0,121.2115343,24.26546827,0,0,0,217.05,42.63374599,0,55.01322343,45.86435993,-2.494880571,-4.594985927,5.106163281,-6.643804231,6.951320391,4.914857712,0,2,1,0,0,0,0,2,0,0,4,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,7,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22836137,811.878,3.1577
253,346.4376982,12.93072142,7.860624971,8.755052162,7.114879522,3.901093324,5.698697228,2.878998192,4.524594344,1.361636522,2.060792007,0.801745015,1.267177868,44.06612511,18.94865984,0,0,0,0,0,5.316788604,0,0,19.999878,255.0144029,1.1875,1.6875,2,0.5,-1.44,16,245.039,14.56,5.591151593,6.932440045,89.23826551,10.89543131,0.481161466,10.89543131,0.334408236,0.872785651,0.334408236,-4.594895833,-0.481161466,-1.7918,48.7304,255.119,5,9,0,0,0,0,0,0,4,5,10,0,6,0,0,0,92,25.3166666,12.20375086,0,5.907179729,0,19.5343729,14.15412265,4.794537184,0,0,0,0,0,6.420821623,0,38.94853783,25.44155263,0,5.316788604,0,12.46266245,6.161910027,0,0,0,5.316788604,0,0,7.595762327,50.04941916,18.94865984,0,6.420821623,0,0,0,0,161.23,10.38507763,0,48.38804623,18.50009775,0,-4.270995528,-1.711527778,-2.05691358,0,-4.594895833,2,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347324117,255.119,-1.7918
254,349.0706517,11.42228525,8.227051468,8.227051468,7.05774931,4.479551138,4.479551138,2.999023747,2.999023747,1.742664484,1.742664484,1.00013324,1.00013324,23.21784079,4.794537184,0,12.17033346,6.420821623,12.13273414,0,0,6.9237372,0,20.05644514,212.0684735,1.266666667,1.8,2.266666667,0.3,-1.91,15,200.105,11.16639419,4.54372731,2.52241884,86.54894016,11.29323224,0.50414374,11.29323224,0.337901123,0.003472222,0.337901123,-0.650887477,-0.50414374,1.3702,52.0099,212.201,3,5,0,0,0,1,0,1,5,3,5,0,3,0,0,0,82,20.05644514,0,17.2485355,0,0,5.969305288,0,4.794537184,0,0,6.9237372,18.55355576,0,12.17033346,1,24.85098232,5.969305288,0,0,0,13.34455882,6.606881965,17.69618563,0,17.2485355,0,0,17.2485355,0,27.89576944,4.736862954,0,23.7025475,12.13273414,0,0,0,86.99,4.784303666,0,11.29323224,27.31139605,-0.003472222,-2.415381052,2.069537037,0.682329223,2.11138839,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519957063,212.201,1.3702
255,973.4591547,19.50770721,13.94543949,14.83986668,12.67052241,7.825267509,9.355564253,6.187400123,7.426752914,4.447903862,4.933324423,3.232392775,3.573508528,38.96937942,14.77810307,0,5.835619786,22.4147157,0,15.90333225,13.24451555,0,19.59311173,20.25735364,400.0896335,1.333333333,2.074074074,2.777777778,0.461538462,-2.12,27,383.152,18.25296757,6.206412918,2.98557749,151.433247,10.87463138,0.469170685,10.87463138,0.469170685,0.220340788,0.387419483,-4.747397984,-0.387419483,-1.7701,90.5751,400.288,6,13,0,2,2,0,2,2,11,5,14,0,4,0,1,1,146,35.03750807,30.28639646,17.88138373,0,0,7.822697123,4.523747162,19.54191785,5.101407526,0,0,0,18.80796705,11.99310618,4,33.8255364,30.50958112,0,14.53505669,10.835075,24.53980033,18.66346647,18.08761514,0,0,10.74258,5.817862778,0,7.822697123,72.33700758,13.8256584,0,11.79135266,17.62557117,0,11.03340144,0,188.78,22.32542292,0,26.02460866,26.82447003,6.908815075,0.731792688,0,-2.171536827,-0.599571602,-3.071778723,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365225994,400.288,-1.7701
256,636.9039408,20.25878407,17.30345692,17.30345692,13.38424915,10.84881423,10.84881423,8.756848483,8.756848483,6.685136516,6.685136516,4.802377468,4.802377468,6.103966388,14.69560176,0,42.40317707,18.25663372,32.10410811,5.57310453,0,13.8474744,25.15179752,9.473725908,390.2406242,1.392857143,2.178571429,2.892857143,0.739130435,-1.62,28,356.248,21.09760925,9.251803307,4.857264202,167.7156464,12.43743564,0.462187767,12.43743564,0.308430631,0.076387899,0.308430631,-0.593243293,-0.462187767,3.9495,106.2908,390.52,1,5,2,1,3,0,0,0,5,1,5,0,6,0,1,1,156,14.5802533,12.20793278,0,0,0,11.93861058,9.589074368,0,0,0,38.99927192,49.51302474,12.33872767,18.44269406,3,24.16932767,11.93861058,0,0,23.67162418,84.02886212,0,23.80116485,0,0,0,0,0,0,35.35703713,19.06280028,23.67162418,65.71696296,23.80116485,0,0,0,72.83,11.41851845,0,24.07039284,9.864284377,1.274977009,0.425723628,0,10.64094937,6.138487649,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695389998,390.52,3.9495
257,831.4195968,16.35300667,11.3126612,12.96301734,10.87181058,6.50384648,8.377256068,5.071996402,6.816187049,3.683058734,4.9348851,2.674238395,3.89924821,32.36249746,14.56498728,0,28.872209,0,0,10.89441972,0,0,19.47568272,26.59521748,363.0135474,1.47826087,2.260869565,3.043478261,0.5,-1.33,23,352.566,15.21253413,5.081884561,2.324805744,133.1260626,11.50132381,0.472236099,11.50132381,0.472236099,0.025003307,0.385536947,-4.208603325,-0.385536947,-0.164,75.3125,363.654,4,11,0,2,2,0,2,2,10,3,13,0,1,0,2,2,124,20.47046943,24.63921924,23.20964189,5.28358632,0,7.822697123,13.61459397,19.51698385,0,0,0,11.60093989,0,6.606881965,4,28.34934456,36.40537773,0,19.51903521,0,24.53980033,12.34054944,11.61090639,0,0,5.733667477,5.817862778,0,19.42363701,54.43775534,18.34940556,0,6.227901171,6.327320075,5.28358632,11.16387794,0,154.84,28.04643772,6.099608445,21.2879476,10.39667737,6.240602853,0.124996028,0,-2.86998434,-0.201015684,-4.208603325,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459159697,363.654,-0.164
258,423.2736416,12.57698579,8.68480765,9.501304231,8.040912558,4.919467907,5.799120718,3.694128682,4.583809649,2.560152876,3.466351312,1.635098612,2.516490161,36.92992724,15.00759197,0,5.693927995,5.007623697,11.33678588,5.38006277,0,0,4.983978521,15.57705783,260.0466925,1.529411765,2.235294118,2.705882353,0.555555556,-1.06,17,248.175,12.39831597,4.667488394,2.171678212,100.4728952,10.86919674,0.393568159,10.86919674,0.267683719,0.085868764,0.267683719,-1.181456916,-0.393568159,-1.604,57.3453,260.271,5,7,0,1,1,0,1,1,7,4,8,0,3,0,1,1,94,25.79011262,35.11741724,0,0,5.907179729,0,4.794537184,4.983978521,0,11.33678588,0,0,5.38006277,6.606881965,2,24.85098232,17.24396561,0,4.983978521,5.733667477,24.41586555,6.606881965,16.08161446,0,0,5.733667477,0,0,11.33678588,51.12952156,4.736862954,0,21.60005526,5.38006277,0,0,0,125.9,5.260034014,1.103762283,14.78079633,30.00438529,5.139584121,-0.667367226,0,-4.054506803,-0.400021337,0,0,3,3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.518099729,260.271,-1.604
259,1234.698221,37.25841959,32.83894896,32.83894896,23.88046793,20.01519496,20.01519496,18.38503332,18.38503332,14.42377126,14.42377126,11.27870979,11.27870979,41.27041723,20.11411937,0,84.33916738,6.420821623,51.36657298,0,14.03353474,6.9237372,48.4661604,33.15804068,724.476163,0.862745098,1.588235294,2.254901961,0.975,-0.89,51,656.429,39.79270378,14.64165756,7.191334332,305.2760465,11.82285641,0.480962519,11.82285641,0.308363005,0.007267271,0.308363005,-1.551309658,-0.480962519,5.7056,188.7364,724.973,3,11,0,6,6,0,0,0,10,3,11,0,9,0,6,6,294,48.47762286,0,11.57422231,0,0,5.969305288,4.794537184,0,0,0,41.5424232,83.4706811,37.70515893,72.55862073,6,53.27216005,5.969305288,0,0,41.42534232,191.7090844,13.71667951,0,0,0,0,0,0,0,106.613622,37.95257786,41.42534232,120.1010294,0,0,0,0,142.37,46.99300531,0,11.82285641,30.65397248,-1.098415653,-3.25788859,0,5.851998506,18.43229682,1.768841388,1,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269486482,724.973,5.7056
260,536.9470467,12.41384908,9.44360006,10.19952901,8.113392203,5.292787074,5.670751547,3.649186491,4.085622272,2.497017951,2.748994267,1.733205455,1.859193613,0,0,0,5.948339281,10.84049609,23.2416526,0,0,31.18920547,9.967957042,23.06827484,248.0828741,1.117647059,1.764705882,2.352941176,0.166666667,-1.81,17,235.613,11.66887177,4.590610961,2.313468447,104.6407251,5.903753307,0.383006751,5.903753307,0.221726794,0.205614379,0.221726794,0.205614379,-0.383006751,2.5238,70.6808,248.717,4,4,0,0,0,1,1,2,4,2,5,0,2,0,0,0,88,11.46733495,5.817862778,0,5.948339281,0,0,0,4.983978521,4.983978521,0,30.65741123,24.11700725,10.58608481,5.693927995,2,0,23.36714195,0,9.967957042,0,13.34455882,11.46733495,34.98202958,0,11.12690298,11.46733495,11.76620206,0,11.60093989,9.967957042,6.420821623,0,12.61766519,24.26546827,5.022633314,11.12690298,0,77.82,0,5.855308651,8.197384732,0.682160441,14.11098802,0.605311092,7.414411061,0.744920399,2.000626715,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856137149,248.717,2.5238
261,375.5372835,14.08757567,10.81775297,12.32961086,9.168233758,6.346789743,7.41583471,4.278751746,5.034680692,2.866448088,3.20450979,1.891211901,2.299288474,5.969305288,4.794537184,0,6.420821623,18.18082851,30.7611722,0,0,24.26546827,4.899909731,28.30840718,303.0792842,1.105263158,1.684210526,2.157894737,0.5,-0.93,19,285.065,16.12534034,9.050250671,6.168099315,123.673062,10.44511497,0.481230252,10.44511497,0.302851495,0.214655056,0.302851495,-0.743499798,-0.481230252,3.3779,80.6688,304.217,1,3,0,0,0,1,0,1,2,1,5,0,9,0,0,0,106,10.00643713,0,0,0,0,5.969305288,4.794537184,0,0,23.20187978,12.13273414,30.53782887,36.9577276,0,1,9.901064579,34.85857134,0,0,0,19.26246487,29.74942943,29.82891977,0,0,4.899909731,5.687386275,0,23.20187978,35.92535238,11.21535881,0,18.40509474,24.26546827,0,0,0,40.54,0,11.54197398,12.58502456,8.594839721,2.254612518,0.389936487,8.142549446,1.672340206,1.540945312,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711060778,304.217,3.3779
262,752.5156538,15.14589989,12.08923895,12.08923895,9.986071003,6.819737218,6.819737218,5.537369645,5.537369645,3.721138681,3.721138681,2.684109647,2.684109647,0,9.589074368,0,11.81435946,35.29002628,5.386224214,4.899909731,18.19910121,31.12798783,0,5.733667477,283.1320768,1.095238095,1.80952381,2.523809524,0.25,-2.4,21,266.195,13.57700066,4.856849864,2.153238553,122.4794914,12.60940949,0.398690811,12.60940949,0.26100835,0.231739418,0.26100835,-0.26587963,-0.398690811,1.5796,82.2814,283.331,2,5,0,1,1,2,0,2,4,1,5,0,3,0,0,0,108,10.63357721,0,0,0,11.81435946,0,14.4889841,0,0,0,12.13273414,37.68066939,29.72657479,5.563451492,3,9.589074368,28.27419416,0,9.799819462,0,0,32.91852425,41.45873833,0,0,5.733667477,5.687386275,0,0,48.7990357,0,0,20.71597735,30.33183534,0,10.77244843,0,66.64,0,0,28.41845065,1.540983928,7.490520571,-0.497619048,8.897361584,0,1.000395644,3.816573339,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685792218,283.331,1.5796
263,748.8059485,12.98276318,10.12858442,10.12858442,9.237183443,6.122391768,6.122391768,4.76044131,4.76044131,3.557560518,3.557560518,2.644434723,2.644434723,0,4.794537184,0,5.907179729,12.23214268,28.21336054,0,4.899909731,42.46456948,4.992404733,5.733667477,249.090212,1.105263158,1.894736842,2.736842105,0.066666667,-2.62,19,238.185,10.31618265,3.445867456,1.337025158,109.7282303,12.33954176,0.398717719,12.33954176,0.260015714,0.016133787,0.260015714,0.016133787,-0.398717719,2.3165,73.3669,249.273,2,4,0,2,2,2,0,2,3,1,4,0,0,0,0,0,92,5.733667477,5.835619786,0,0,5.907179729,0,9.694446915,4.992404733,0,0,18.19910121,29.82891977,11.25083777,17.79559417,4,4.794537184,23.11757206,0,4.899909731,4.992404733,6.544756406,5.733667477,59.15492395,0,0,5.733667477,11.37477255,0,0,16.64270925,6.544756406,0,21.48489166,47.45697421,0,0,0,58.69,0,0,18.66069917,0,10.00207205,0.764162887,13.20528812,0,0.534444444,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728260366,249.273,2.3165
264,790.0742462,14.89697675,13.1391743,13.1391743,10.74994877,8.645173233,8.645173233,7.294852734,7.294852734,6.450188361,6.450188361,5.452289797,5.452289797,0,4.794537184,0,5.414990469,11.94902056,31.32392199,36.03000335,0,0,40.65621485,0,294.1732133,1.272727273,2.136363636,3,0.526315789,-1.61,22,272.222,12.88692329,4.226387429,1.384010515,130.4504251,13.00701672,0.293974095,13.00701672,0.231498391,0.175475718,0.231498391,0.175475718,-0.293974095,3.7746,87.1575,294.398,0,3,0,3,3,1,1,2,3,0,3,0,1,0,1,1,114,0,0,0,5.907179729,0,0,14.26154656,0,0,0,25.12283841,43.85786146,29.46072071,11.55854155,5,4.794537184,16.81010466,0,9.467009379,5.414990469,45.06968614,13.08951281,35.52284776,0,0,0,0,0,0,28.46370192,6.420821623,5.414990469,54.70078119,24.26546827,0,10.90292493,0,25.24,2.070162037,0,15.67085932,1.308311602,4.096310469,0.318796296,8.952040501,5.368678036,4.631508409,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799584105,294.398,3.7746
265,1309.835382,26.53480495,21.46578601,21.46578601,17.73778475,12.00744797,12.00744797,9.627029388,9.627029388,7.682204048,7.682204048,6.076258617,6.076258617,29.1418801,15.00759197,0,17.22014305,22.81198699,5.563451492,19.11950481,57.60334392,30.33183534,0,18.94745182,505.2100523,0.918918919,1.567567568,2.135135135,0.344827586,-3.75,37,474.319,24.92289762,8.971251936,3.322138691,215.5122967,13.68148237,0.496768177,13.68148237,0.228208243,0.272319723,0.228208243,-2.050216955,-0.496768177,3.0506,136.1166,505.567,2,8,1,1,2,3,0,3,7,2,8,0,6,1,0,1,194,34.06041634,29.10201372,11.20210162,5.907179729,0,0,4.794537184,0,0,0,42.46456948,23.25963712,32.14598415,32.81075016,5,33.95504379,5.907179729,0,4.899909731,5.917906046,23.22397406,35.42473659,83.42039223,0,22.99804733,18.94745182,0,22.99804733,0,62.54884723,15.99663881,5.917906046,22.60826052,66.73003775,0,0,0,97.69,23.28010426,0,15.11414002,24.793673,-2.041370504,-0.42551056,19.80016913,-1.529395655,0,7.841523647,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531523255,505.567,3.0506
266,263.614139,7.844934983,5.611116056,5.611116056,5.270856948,3.207897549,3.207897549,2.274845114,2.274845114,1.557294862,1.557294862,1.052085904,1.052085904,12.25933202,4.794537184,0,6.606881965,11.3322694,0,6.076020107,6.076020107,0,0,14.5802533,154.0266087,1.636363636,2.454545455,3.181818182,0.285714286,-1.13,11,148.073,6.572117269,2.181319245,0.96115227,62.72088165,10.64888889,0.423110622,10.64888889,0.33626307,0.278888889,0.33626307,-1.012546296,-0.423110622,-0.2979,34.2168,154.121,1,4,0,2,2,0,0,0,4,1,4,0,0,0,0,0,58,14.5802533,5.759164872,6.290026729,0,0,5.969305288,0,4.794537184,0,0,0,6.076020107,6.076020107,12.17998649,2,19.37479049,5.969305288,0,0,0,6.290026729,6.606881965,23.48430962,0,0,0,0,0,0,23.97274138,14.26826309,0,0,23.48430962,0,0,0,55.76,9.543935185,0,10.64888889,9.133564815,0.417824074,-0.023564815,0,1.833796296,0.278888889,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486605309,154.121,-0.2979
267,768.8345393,17.64589989,13.7666118,14.52254075,11.39944979,7.375123748,7.753088221,5.750227448,6.128191921,4.497994814,4.855898227,3.299373471,3.564146575,11.51895686,9.589074368,0,40.08207303,11.49902367,0,33.4717798,6.9237372,0,0,30.54839171,352.0713659,1.166666667,1.833333333,2.416666667,0.411764706,-2.21,24,335.634,16.6409197,5.701541554,2.02158699,143.8249924,13.25493937,0.496167518,13.25493937,0.230725067,0.117617027,0.230725067,-1.422343159,-0.496167518,2.8103,86.1255,352.77,0,6,1,1,2,1,0,1,6,0,7,0,3,0,0,0,128,18.94745182,22.08510847,17.29192165,11.38429576,0,0,9.589074368,0,0,0,18.52467709,0,24.48111484,21.32939262,3,28.53652618,23.16742978,0,0,5.917906046,18.94560963,21.32939262,28.48763685,0,17.2485355,14.21058886,0,17.2485355,11.60093989,38.49693333,9.531400138,5.917906046,23.7025475,17.90155205,5.022633314,0,0,71.06,21.89625596,6.333304376,25.11382188,0.178775983,-1.193223734,0.106876496,1.537979182,1.477233245,1.769159817,4.307594578,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832661078,352.77,2.8103
